id_municipio,uf,municipio,easting,northing
3580,RJ,Belford Roxo,664350.247,7481711.806
3581,RJ,Bom Jardim,765559.368,7547817.713
3582,RJ,Bom Jesus do Itabapoana,844622.411,7658219.083
3583,RJ,Cabo Frio,804857.548,7465643.623
3584,RJ,Cachoeiras de Macacu,741575.666,7513721.848
3585,RJ,Cambuci,819116.99,7611714.435
3586,RJ,Campos dos Goytacazes,880875.294,7588955.418
3587,RJ,Cantagalo,771947.845,7567075.611
3588,RJ,Carapebus,844145.459,7543228.894
3589,RJ,Cardoso Moreira,850646.19,7620424.372
3590,RJ,Carmo,747423.326,7572882.637
3591,RJ,Casimiro de Abreu,787436.41,7511224.755
3592,RJ,Comendador Levy Gasparian,684319.867,7561620.283
3593,RJ,Conceição de Macabu,822814.153,7554629.85
3594,RJ,Cordeiro,772022.462,7561867.658
3595,RJ,Duas Barras,755615.699,7559160.718
3596,RJ,Duque de Caxias,674007.734,7479194.599
3597,RJ,Engenheiro Paulo de Frontin,635447.052,7505720.781
3598,RJ,Guapimirim,706764.91,7506596.441
3599,RJ,Iguaba Grande,784274.147,7470474.729
3600,RJ,Itaboraí,719336.814,7481852.707
3601,RJ,Itaguaí,625177.779,7471065.374
3602,RJ,Italva,841964.102,7626706.199
3603,RJ,Itaocara,802618.638,7600313.422
3604,RJ,Itaperuna,823953.412,7652562.748
3605,RJ,Itatiaia,544489.96,7512903.15
3606,RJ,Japeri,637668.685,7495323.817
3607,RJ,Laje do Muriaé,798250.457,7652006.732
3608,RJ,Macaé,831113.139,7521925.512
3609,RJ,Macuco,783633.735,7566691.802
3610,RJ,Magé,702261.901,7492429.379
3611,RJ,Mangaratiba,598323.439,7460653.377
3612,RJ,Maricá,723083.117,7461976.742
3613,RJ,Mendes,630485.544,7508557.543
3614,RJ,Mesquita,658056.498,7477485.402
3615,RJ,Miguel Pereira,656372.526,7515769.028
3616,RJ,Miracema,790914.137,7629336.319
3617,RJ,Natividade,814967.241,7670546.845
3618,RJ,Nilópolis,661822.888,7477130.418
3619,RJ,Niterói,694561.623,7468156.246
3620,RJ,Nova Friburgo,753691.693,7532647.886
3621,RJ,Nova Iguaçu,658084.272,7482709.234
3622,RJ,Paracambi,632502.021,7499321.269
3624,RJ,Parati,528996.467,7431831.333
3623,RJ,Paraíba do Sul,674885.382,7548656.902
3625,RJ,Paty do Alferes,661727.92,7518631.219
3626,RJ,Petrópolis,685894.204,7508495.365
3627,RJ,Pinheiral,602624.84,7509580.966
3628,RJ,Piraí,612216.938,7497968.081
3629,RJ,Porciúncula,807133.192,7679090.107
3630,RJ,Porto Real,572539.899,7520793.406
3631,RJ,Quatis,576194.326,7522213.612
3632,RJ,Queimados,648739.086,7487837.71
3633,RJ,Quissamã,864349.11,7551533.775
3634,RJ,Resende,556489.298,7514993.317
3635,RJ,Rio Bonito,743680.965,7485735.694
3636,RJ,Rio Claro,588124.731,7487220.604
3637,RJ,Rio das Flores,645829.124,7547767.269
3638,RJ,Rio das Ostras,814030.71,7506699.106
3639,RJ,Rio de Janeiro,684575.942,7464993.599
3640,RJ,Santa Maria Madalena,808846.037,7569176.591
3641,RJ,Santo Antônio de Pádua,791769.628,7615337.436
3651,RJ,Sapucaia,715340.861,7566272.744
3652,RJ,Saquarema,755374.866,7462156.957
3653,RJ,Seropédica,631885.86,7483296.858
3654,RJ,Silva Jardim,767583.638,7492062.986
3655,RJ,Sumidouro,739835.932,7559982.582
3642,RJ,São Fidélis,835779.206,7601835.423
3643,RJ,São Francisco de Itabapoana,903321.535,7620796.289
3644,RJ,São Gonçalo,698749.715,7474350.888
3647,RJ,São José de Ubá,816204.252,7634270.791
3648,RJ,São José do Vale do Rio Preto,713190.101,7548842.94
3645,RJ,São João da Barra,909548.105,7602021.018
3646,RJ,São João de Meriti,666999.066,7477061.244
3649,RJ,São Pedro da Aldeia,797362.138,7470955.034
3650,RJ,São Sebastião do Alto,796130.298,7569072.704
3656,RJ,Tanguá,734123.281,7483205.199
3657,RJ,Teresópolis,708417.827,7519670.393
3658,RJ,Trajano de Morais,802332.673,7557332.203
3659,RJ,Três Rios,683755.304,7553201.165
3660,RJ,Valença,632636.683,7539546.312
3661,RJ,Varre-Sai,825565.954,7682690.905
3662,RJ,Vassouras,637047.164,7521638.677
3663,RJ,Volta Redonda,592604.603,7509312.309
3664,RN,Acari,1428275.17,9281832.943
3666,RN,Afonso Bezerra,1444119.067,9386183.487
3668,RN,Alexandria,1274406.669,9286701.89
3669,RN,Almino Afonso,1302735.175,9315040.346
3670,RN,Alto do Rodrigues,1417291.838,9410068.092
3671,RN,Angicos,1432437.234,9367841.677
3672,RN,Antônio Martins,1289279.8,9307849.999
3673,RN,Apodi,1299991.638,9370123.978
3674,RN,Areia Branca,1375754.036,9447361.674
3675,RN,Arês,1593815.472,9305779.107
3665,RN,Açu,1399230.437,9378688.747
3678,RN,Baraúna,1321060.966,9434926.376
3679,RN,Barcelona,1508630.872,9334790.683
3677,RN,Baía Formosa,1611108.954,9284876.526
3680,RN,Bento Fernandes,1521593.156,9361875.694
3721,RN,Boa Saúde,1544999.54,9310427.232
3681,RN,Bodó,1453461.0,9331493.424
3682,RN,Bom Jesus,1547278.033,9329248.73
3683,RN,Brejinho,1571568.53,9306487.775
3686,RN,Caicó,1375515.467,9279751.095
3684,RN,Caiçara do Norte,1493627.743,9432611.905
3685,RN,Caiçara do Rio do Vento,1501206.958,9354772.748
3676,RN,Campo Grande,1353738.94,9347109.397
3687,RN,Campo Redondo,1478500.5,9302229.327
3688,RN,Canguaretama,1597101.376,9285112.938
3689,RN,Caraúbas,1326144.635,9355257.543
3691,RN,Carnaubais,1407853.847,9403498.133
3690,RN,Carnaúba dos Dantas,1433400.501,9268119.632
3692,RN,Ceará-Mirim,1565830.78,9367763.901
3693,RN,Cerro Corá,1460797.962,9325254.077
3694,RN,Coronel Ezequiel,1474483.689,9287026.478
3695,RN,Coronel João Pessoa,1226755.441,9304647.663
3696,RN,Cruzeta,1412274.899,9284245.666
3697,RN,Currais Novos,1442014.029,9300982.237
3698,RN,Doutor Severiano,1234198.287,9323352.856
3699,RN,Encanto,1242642.062,9320344.097
3700,RN,Equador,1418120.793,9225006.39
3701,RN,Espírito Santo,1577302.244,9289562.398
3756,RN,Espírito Santo do Oeste,1377039.808,9356233.747
3702,RN,Extremoz,1578618.509,9360667.39
3703,RN,Felipe Guerra,1312028.529,9376743.926
3704,RN,Fernando Pedroza,1441476.208,9364017.301
3705,RN,Florânia,1407818.296,9316292.69
3706,RN,Francisco Dantas,1262976.965,9323936.257
3707,RN,Frutuoso Gomes,1294479.122,9314128.109
3708,RN,Galinhos,1470744.038,9430690.544
3709,RN,Goianinha,1589897.981,9297263.424
3710,RN,Governador Dix-Sept Rosado,1331131.098,9392543.117
3711,RN,Grossos,1371592.504,9444270.839
3712,RN,Guamaré,1465482.378,9429051.832
3713,RN,Ielmo Marinho,1550869.138,9347343.46
3714,RN,Ipanguaçu,1405767.237,9386994.061
3715,RN,Ipueira,1363979.107,9240703.378
3716,RN,Itajá,1403182.783,9370380.374
3717,RN,Itaú,1277797.48,9350035.205
3719,RN,Jandaíra,1486883.163,9401243.624
3720,RN,Janduís,1342965.931,9329285.538
3722,RN,Japi,1506512.994,9276321.014
3723,RN,Jardim de Angicos,1503931.278,9367649.013
3724,RN,Jardim de Piranhas,1348540.613,9288839.324
3725,RN,Jardim do Seridó,1412482.744,9265081.716
3718,RN,Jaçanã,1476554.687,9282095.793
3728,RN,José da Penha,1244692.445,9297606.905
3726,RN,João Câmara,1521964.452,9379576.843
3727,RN,João Dias,1299760.443,9301190.071
3729,RN,Jucurutu,1387143.681,9326881.416
5624,RN,Jundiá,1572478.856,9297164.017
3733,RN,Lagoa Nova,1447267.758,9318945.533
3734,RN,Lagoa Salgada,1558988.167,9313746.26
3730,RN,Lagoa d`Anta,1544698.786,9283523.528
3731,RN,Lagoa de Pedras,1563699.912,9310538.116
3732,RN,Lagoa de Velhos,1514298.383,9326964.432
3735,RN,Lajes,1472954.816,9363290.886
3736,RN,Lajes Pintadas,1486691.236,9312033.785
3737,RN,Lucrécia,1297246.476,9319822.168
3738,RN,Luís Gomes,1232577.575,9287197.239
3740,RN,Macau,1430777.406,9429318.922
3739,RN,Macaíba,1572675.396,9343850.875
3741,RN,Major Sales,1239916.745,9287813.984
3742,RN,Marcelino Vieira,1257885.431,9300368.587
3743,RN,Martins,1286730.86,9322464.101
3744,RN,Maxaranguape,1583646.722,9380729.846
3745,RN,Messias Targino,1330488.628,9323081.334
3746,RN,Montanhas,1579343.896,9272746.211
3747,RN,Monte Alegre,1575592.769,9319314.642
3748,RN,Monte das Gameleiras,1523524.927,9279200.222
3749,RN,Mossoró,1350586.121,9421870.219
3750,RN,Natal,1590373.042,9350130.294
3752,RN,Nova Cruz,1563168.662,9274189.297
3751,RN,Nísia Floresta,1589712.562,9316516.325
3753,RN,Olho-d`Água do Borges,1309600.24,9337114.056
3754,RN,Ouro Branco,1393379.118,9252518.312
3755,RN,Paraná,1241844.525,9279311.599
3757,RN,Parazinho,1519407.119,9415246.163
3758,RN,Parelhas,1425346.942,9253198.11
3759,RN,Parnamirim,1582011.322,9337086.191
3760,RN,Passa e Fica,1539104.443,9279676.141
3761,RN,Passagem,1570163.366,9296755.407
3762,RN,Patu,1317066.641,9319406.882
3763,RN,Pau dos Ferros,1253291.441,9320425.637
3764,RN,Pedra Grande,1515459.463,9423463.594
3765,RN,Pedra Preta,1488697.113,9376442.007
3766,RN,Pedro Avelino,1457611.598,9383327.613
3767,RN,Pedro Velho,1586699.253,9278169.764
3768,RN,Pendências,1421855.339,9412850.94
3769,RN,Pilões,1271074.491,9302528.255
3771,RN,Portalegre,1278063.557,9329500.102
3772,RN,Porto do Mangue,1413285.336,9435525.168
3770,RN,Poço Branco,1538497.843,9370198.446
3774,RN,Pureza,1550921.76,9387748.2
3775,RN,Rafael Fernandes,1251677.948,9310995.029
3776,RN,Rafael Godeiro,1308158.709,9323331.079
3777,RN,Riacho da Cruz,1282376.814,9339925.768
3778,RN,Riacho de Santana,1241514.96,9304276.787
3779,RN,Riachuelo,1520415.331,9348176.755
3780,RN,Rio do Fogo,1571013.852,9408443.477
3781,RN,Rodolfo Fernandes,1270438.291,9355959.097
3782,RN,Ruy Barbosa,1507793.086,9341005.003
3783,RN,Santa Cruz,1497497.749,9303421.388
3784,RN,Santa Maria,1534974.789,9346091.639
3785,RN,Santana do Matos,1426551.443,9335733.441
3786,RN,Santana do Seridó,1416864.122,9244235.127
3787,RN,Santo Antônio,1558437.84,9292569.819
3804,RN,Senador Elói de Souza,1533885.952,9324229.08
3805,RN,Senador Georgino Avelino,1597349.992,9309159.25
3773,RN,Serra Caiada,1531669.693,9316129.675
3808,RN,Serra Negra do Norte,1342488.136,9257293.014
3806,RN,Serra de São Bento,1532511.432,9281205.244
3807,RN,Serra do Mel,1386748.726,9422146.448
3809,RN,Serrinha,1555565.673,9296001.166
3810,RN,Serrinha dos Pintos,1281469.337,9319405.101
3811,RN,Severiano Melo,1281702.452,9356629.637
3788,RN,São Bento do Norte,1506271.21,9430008.237
3789,RN,São Bento do Trairí,1489774.951,9290882.739
3790,RN,São Fernando,1366755.42,9288219.147
3791,RN,São Francisco do Oeste,1259688.798,9334847.004
3792,RN,São Gonçalo do Amarante,1576101.705,9350701.115
3794,RN,São José de Mipibu,1584967.43,9318396.299
3795,RN,São José do Campestre,1532344.839,9293166.304
3796,RN,São José do Seridó,1401451.223,9280948.329
3793,RN,São João do Sabugi,1364352.679,9250973.653
3797,RN,São Miguel,1221192.792,9309935.623
3798,RN,São Miguel do Gostoso,1541836.954,9425767.251
3799,RN,São Paulo do Potengi,1526694.017,9339354.527
3800,RN,São Pedro,1541545.872,9338411.224
3801,RN,São Rafael,1402192.831,9352642.234
3802,RN,São Tomé,1491209.962,9332704.294
3803,RN,São Vicente,1423290.656,9305295.878
3812,RN,Sítio Novo,1510071.059,9315904.018
3813,RN,Taboleiro Grande,1272613.788,9340836.281
3814,RN,Taipu,1546533.092,9369144.012
3815,RN,Tangará,1522240.398,9306157.187
3816,RN,Tenente Ananias,1255644.157,9281066.245
3817,RN,Tenente Laurentino Cruz,1419987.896,9314412.156
3818,RN,Tibau,1361342.57,9460389.397
3819,RN,Tibau do Sul,1602138.701,9305235.677
3820,RN,Timbaúba dos Batistas,1356785.584,9279675.865
3821,RN,Touros,1561854.292,9416956.921
3822,RN,Triunfo Potiguar,1368479.557,9346851.068
3823,RN,Umarizal,1296907.796,9333517.086
3824,RN,Upanema,1359326.014,9371128.752
3826,RN,Venha-Ver,1221852.507,9297470.613
3827,RN,Vera Cruz,1564128.554,9322507.077
3829,RN,Vila Flor,1604079.887,9291606.324
3828,RN,Viçosa,1282610.237,9333686.474
3825,RN,Várzea,1569656.517,9288497.48
3667,RN,Água Nova,1243524.678,9309580.373
3830,RO,Alta Floresta d`Oeste,-1376048.089,8622577.795
3831,RO,Alto Alegre dos Parecis,-1356384.617,8600282.89
3832,RO,Alto Paraíso,-1542665.39,8869623.259
3833,RO,Alvorada d`Oeste,-1413113.75,8687642.672
3834,RO,Ariquemes,-1508467.873,8849254.925
3835,RO,Buritis,-1598631.663,8810364.646
3836,RO,Cabixi,-1201901.871,8453286.813
3837,RO,Cacaulândia,-1490816.138,8798722.253
3838,RO,Cacoal,-1318360.937,8683149.728
3839,RO,Campo Novo de Rondônia,-1572232.034,8767951.363
3840,RO,Candeias do Jamari,-1592545.544,8974657.813
3841,RO,Castanheiras,-1374279.925,8680858.295
3842,RO,Cerejeiras,-1233849.775,8486544.813
3843,RO,Chupinguaia,-1246348.602,8557719.648
3844,RO,Colorado do Oeste,-1203924.526,8496448.589
3845,RO,Corumbiara,-1244301.014,8512536.316
3846,RO,Costa Marques,-1626399.779,8546102.769
3847,RO,Cujubim,-1460377.151,8915157.757
3848,RO,Espigão d`Oeste,-1268939.753,8675383.197
3849,RO,Governador Jorge Teixeira,-1469881.627,8769619.034
3850,RO,Guajará-Mirim,-1767348.682,8729607.475
3851,RO,Itapuã do Oeste,-1530017.804,8930565.886
3852,RO,Jaru,-1441515.051,8791942.638
3853,RO,Ji-Paraná,-1376169.569,8744056.295
3854,RO,Machadinho d`Oeste,-1390738.402,8909089.222
3855,RO,Ministro Andreazza,-1326903.912,8710141.425
3856,RO,Mirante da Serra,-1459258.415,8721616.432
3857,RO,Monte Negro,-1535804.387,8808095.795
3858,RO,Nova Brasilândia d`Oeste,-1413575.197,8643776.115
3859,RO,Nova Mamoré,-1770986.355,8774331.14
3860,RO,Nova União,-1447176.352,8736522.372
3861,RO,Novo Horizonte do Oeste,-1377699.365,8649328.212
3862,RO,Ouro Preto do Oeste,-1414227.7,8760495.181
3863,RO,Parecis,-1329838.909,8596943.163
3864,RO,Pimenta Bueno,-1287515.094,8657566.308
3865,RO,Pimenteiras do Oeste,-1257443.142,8451022.69
